,0
98,59d2e3373b8d4ffb49c34f83
99,59e55bdb5582efa3029761ee
100,59ee93d8a408e20b0358f2cc
101,5a0a50ab7b584b021fac7e68
102,5a260170e26c14aa7a5b4b70
103,59b768519e81c68254bff60c
104,59c06d427eec584316ff5d2f
105,59c9a910108d6cad5373dc2c
106,59d2e4fb3b8d4ffb49c3500b
107,59e558c35582efa302976118
108,59ee93aea408e20b0358f2bf
109,5a0117db9881e1ae7e6044bf
110,16391
111,59b737ab9e81c68254bfee63
112,59c06fe87eec584316ff5e05
113,59e559845582efa30297614c
114,59ee94fba408e20b0358f323
115,59ffc06d9881e1ae7e602e88
116,5a138c02c9d00a292292aacc
117,59b73c099e81c68254bfef80
118,59c9a7f4108d6cad5373dbc8
119,59e559b55582efa30297615b
120,15958
121,59b736d99e81c68254bfee24
122,59c06f247eec584316ff5dd0
123,59dc1c1fd9176140721d9f34
124,59e55a745582efa302976191
125,59ee95d7a408e20b0358f37e
126,5a1388b1c9d00a292292a9a7
127,59c9a914108d6cad5373dc2e
128,5a0115c69881e1ae7e604411
129,5a138aeec9d00a292292aa6e
130,5a260086e26c14aa7a5b4b19
131,59dc2052d9176140721da077
132,5a138b2fc9d00a292292aa7f
133,5a1cc74cd8106a77122d7f4d
134,59c1c2020cd3ae3d660bd2c7
135,59e6ac54432215041b890a5b
136,59efe9cde6622c9019e55ea5
137,5a02691002869d551d73814e
138,59d2e4463b8d4ffb49c34fd4
139,5a0a505b7b584b021fac7e51
140,59c1c2350cd3ae3d660bd2e5
141,59d433cbb5a70f617e86cac7
142,5a02673102869d551d738026
143,59d2e40e3b8d4ffb49c34fbe
144,5a0a500f7b584b021fac7e2f
145,59d2e4883b8d4ffb49c34feb
146,5a0a50ba7b584b021fac7e6d
147,59dd769a3a7276cc0c4a210b
148,5a0ba7193dafd3a42cf64306
149,13799
150,5a0268f702869d551d738143
151,59b88740d6f8e2317768eb61
152,59c1c2c90cd3ae3d660bd33a
153,59cafa9677b23e11789ffbde
154,59d44128b5a70f617e86d258
155,59e6abe4432215041b890a1a
156,59efe7c9e6622c9019e55d5a
157,5a0268e902869d551d73812e
158,5a0ba6203dafd3a42cf64269
159,5a14de7f1877c7aa326d22f4
160,5a2755edf63dcbde1d089bbd
161,5a308d098a686d0e1584a666
162,59b887e7d6f8e2317768eba6
163,59c1c36f0cd3ae3d660bd391
164,59d437f9b5a70f617e86cd0b
165,59efe6ade6622c9019e55cae
166,5a026b3f02869d551d7382a5
167,5a0ba37a3dafd3a42cf640ae
168,5a2604abe26c14aa7a5b4c98
169,59b738299e81c68254bfee84
170,59c0710f7eec584316ff5e5d
171,59c9a905108d6cad5373dc29
172,59d2e3a13b8d4ffb49c34fa7
173,59e55c3c5582efa30297620d
174,59ee941aa408e20b0358f2e5
175,5a0117549881e1ae7e604493
176,5a0a55577b584b021fac8000
177,16842
178,59c071697eec584316ff5e7b
179,59c9acd1108d6cad5373dd88
180,59d2e5863b8d4ffb49c35031
181,59e55d015582efa302976243
182,5a011a709881e1ae7e6045a1
183,5a1390d8c9d00a292292ac70
184,59cafce977b23e11789ffd41
185,59e6ad86432215041b890b12
186,5a14ddd71877c7aa326d229c
187,59b7345e9e81c68254bfed85
188,59dc1e6fd9176140721d9fe1
189,59ee93bfa408e20b0358f2c6
